"Tipo_Metadata","Objeto","Componente_API","Encontrado_Partial","Encontrado_Git","Incluido_S3_0","Motivo_Inclusion","Motivo_Exclusion","Referencia_Empresa_Marca","Estado_Activo","Aplica_PEKING","Exclusivo_Usados","Evidencia","Nivel_Confianza","Notas"
"ValidationRule","WorkOrder","WorkOrder.Respuesta_financiamiento_disponible","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.SoloAseguradoraReprogramada","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.ValidaKilometrajeWOConAsset","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.ValidacionContactoPersonalCuandoCuentaWO","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.Validacion_Encuesta","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.Validacion_contribuyente_y_factura","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.Validacion_de_campos_cuenta","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.Validacion_que_impide_ir_a_otras_etapas","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrder","WorkOrder.reglaaprobacioncentroDeCosto","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto WorkOrder","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.BMW_No_Modificar_CompletadoWOLI","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.Cantidad_devolucion","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.Descuento_maximo","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.MaximoTipoDeCargo100","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.WOLI_Lock_When_Status_Finished","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkOrderLineItem","WorkOrderLineItem.WOLI_Validate_Status_Transitions","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkPlan","WorkPlan.BMW_No_Modificar_CompletadoWP","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.BMW_No_Modificar_CompletadoWS","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.IniciarSinMecanicoAsignado","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.MecanicoRequeridoEstatusCompletado","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.Owner","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.StartTime_Without_Mechanic","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.Status_Completado_Con_Mecanico","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","WorkStep","WorkStep.Status_Completado_Mecanico_Requerido","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","et4ae5__Automated_Send__c","et4ae5__Automated_Send__c.HoursDelayedMax","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","et4ae5__IndividualEmailResult__c","et4ae5__IndividualEmailResult__c.Prevent_Email_and_Triggered_Send_link","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","hora_extraordinaria__c","hora_extraordinaria__c.Rangos_Motos","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","hora_extraordinaria__c","hora_extraordinaria__c.Tiempo_Obligatorio","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","hora_extraordinaria__c","hora_extraordinaria__c.multiplos_de_30","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","hora_extraordinaria__c","hora_extraordinaria__c.orden_de_fecha","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","tipoCargo__c","tipoCargo__c.Currency_Validator","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","tipoCargo__c","tipoCargo__c.Validacion_tipo_de_cargo","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ApprovalProcess","AprobacionCentroCosto__c","AprobacionCentroCosto__c.Aprobacion_por_Centro_de_Costo","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.Aprobacion_Oportunidad_de_Financiamiento","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.PreAprobacionCoordinadorCreditoCobro","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.aptobacionMontoFinanciar","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.aptobacionMontoFinanciar2","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.aptobacionMontoFinanciar_Clone","SI","NO","NO","","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","No","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Opportunity","Opportunity.Aprobacion_descuento_Director_Full_Team","SI","NO","SI","Coincide con descuento, centro de costo, garantía o Quote del alcance","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","Por determinar","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
"ApprovalProcess","Opportunity","Opportunity.Aprobacion_descuento_Director_Gerente4","SI","NO","SI","Coincide con descuento, centro de costo, garantía o Quote del alcance","Objeto financiero/auxiliar fuera de los objetos del bloque 9","Criterios y pasos recuperados sin registrar identidades personales","ACTIVO_POR_CONFIRMAR","Por determinar","No","List/retrieve temporal de 18 Approval Processes en Partial 2026-08-06","ALTO","12 incluidos y 6 excluidos nominalmente."
