"Componente_ID","Fila_Alcance_Origen","Bloque","Frente","Metadata_Tipo","Objeto","Componente_API","Componente_Label","Estado_Git","Estado_Partial","Coincide_Git_Partial","Estado_Activo","Asignacion_Actual","RecordType_Relacionado","Referencia_Empresa_Marca","Aplica_PEKING","Exclusivo_Usados","Comportamiento_Actual","Accion_Potencial","Clasificacion","Dependencia","Bloqueo","Responsable_Definicion","Evidencia_Encontrada","Evidencia_Requerida","Prueba_Positiva_Requerida","Prueba_Negativa_Requerida","Nivel_Confianza","Notas"
"S3-0-B9-VAL-164","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Etapa_en_recepcion","Etapa_en_recepcion","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-165","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Etapas_Presupuesto_Aprobacion_y_Listo","Etapas_Presupuesto_Aprobacion_y_Listo","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-166","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Etapas_Torre_y_Revision","Etapas_Torre_y_Revision","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-167","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Etapas_incrementables_OT","Etapas_incrementables_OT","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-168","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Facturada_solo_por_Admin","Facturada_solo_por_Admin","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-169","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Kilometros_vacio_para_Admin","Kilometros_vacio_para_Admin","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-170","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.NoPuedeCambiarOrdenAFacturada","NoPuedeCambiarOrdenAFacturada","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-171","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Opcion_de_financiamiento","Opcion_de_financiamiento","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-172","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.OrdenFacturadaDebeTenerCategorizacion","OrdenFacturadaDebeTenerCategorizacion","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-173","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.OwnerDistinto","OwnerDistinto","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-174","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.RealizarEncuestaNoDebeCategorizar","RealizarEncuestaNoDebeCategorizar","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-175","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Realizar_encuesta_obligatorio_Kawa_Polar","Realizar_encuesta_obligatorio_Kawa_Polar","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-176","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Rechazo_financiamiento_disponible","Rechazo_financiamiento_disponible","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-177","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Respuesta_financiamiento_disponible","Respuesta_financiamiento_disponible","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-178","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.SoloAseguradoraReprogramada","SoloAseguradoraReprogramada","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-179","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.ValidaKilometrajeWOConAsset","ValidaKilometrajeWOConAsset","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-180","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.ValidacionContactoPersonalCuandoCuentaWO","ValidacionContactoPersonalCuandoCuentaWO","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-181","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","WorkOrder","WorkOrder.Validacion_Encuesta","Validacion_Encuesta","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
